SUBAREA,YEARU,CW,jd,PRICEPPND
17,2008,30,215,138.146341463415
18,2008,30,215,188.923076923077
19,2008,30,215,305
21,2008,30,215,400.869565217391
11,2004,31,215,240.958333333333
12,2004,31,215,300.625
13,2004,31,215,119.051063829787
14,2004,31,215,122.152737752161
15,2004,31,215,221.434782608696
16,2004,31,215,143.238095238095
17,2004,31,215,233.276595744681
18,2004,31,215,259.551470588235
19,2004,31,215,316.916201117318
20,2004,31,215,380.24
21,2004,31,215,327.086330935252
11,2005,31,215,200.34
12,2005,31,215,113.333333333333
13,2005,31,215,144.520491803279
14,2005,31,215,144.554655870445
15,2005,31,215,238.958333333333
16,2005,31,215,241
17,2005,31,215,161.363636363636
18,2005,31,215,169.833333333333
19,2005,31,215,279.515789473684
20,2005,31,215,329.891304347826
21,2005,31,215,352.041666666667
11,2006,31,215,272.904109589041
12,2006,31,215,246.666666666667
13,2006,31,215,126.078014184397
14,2006,31,215,117
15,2006,31,215,151.764705882353
16,2006,31,215,183.333333333333
17,2006,31,215,182.861111111111
18,2006,31,215,171.378787878788
19,2006,31,215,233.084337349398
20,2006,31,215,279.705882352941
21,2006,31,215,276.346153846154
11,2007,31,215,289.84375
12,2007,31,215,247.5
13,2007,31,215,216.714285714286
14,2007,31,215,170.755102040816
15,2007,31,215,417.5
16,2007,31,215,154.583333333333
17,2007,31,215,191.5
18,2007,31,215,133.177083333333
19,2007,31,215,284.743243243243
20,2007,31,215,344.788732394366
21,2007,31,215,317.321428571429
11,2009,31,215,180.714285714286
12,2009,31,215,337.5
13,2009,31,215,155.72619047619
14,2009,31,215,124.262295081967
15,2009,31,215,158.71875
16,2009,31,215,210.65
17,2009,31,215,164.464285714286
18,2009,31,215,129.147540983607
19,2009,31,215,126.777777777778
20,2009,31,215,190.373134328358
21,2009,31,215,191.944444444444
12,2010,31,215,313
13,2010,31,215,420
14,2010,31,215,130
15,2010,31,215,325
16,2010,31,215,166.25
17,2010,31,215,148.575757575758
18,2010,31,215,142.536585365854
19,2010,31,215,218.933333333333
21,2010,31,215,332.68
11,2011,31,215,266.363636363636
12,2011,31,215,154.166666666667
13,2011,31,215,197.5
14,2011,31,215,193
17,2011,31,215,207.227272727273
18,2011,31,215,234.722222222222
19,2011,31,215,308.2
20,2011,31,215,340.576923076923
21,2011,31,215,331.521739130435
11,2008,30,216,200
12,2008,30,216,593.818181818182
13,2008,30,216,252.142857142857
14,2008,30,216,165.625
15,2008,30,216,243.75
16,2008,30,216,300
17,2008,30,216,104
18,2008,30,216,115.388888888889
21,2008,30,216,393.52
11,2004,31,216,178.181818181818
12,2004,31,216,147.342857142857
13,2004,31,216,122.215719063545
14,2004,31,216,111.809954751131
15,2004,31,216,100
16,2004,31,216,141.658536585366
17,2004,31,216,118.333333333333
18,2004,31,216,304.75
19,2004,31,216,283.602649006623
20,2004,31,216,338.571428571429
21,2004,31,216,327.6875
11,2005,31,216,216.095238095238
12,2005,31,216,175
13,2005,31,216,146.151898734177
14,2005,31,216,144.459523809524
15,2005,31,216,162.0625
16,2005,31,216,228.166666666667
17,2005,31,216,176.806451612903
18,2005,31,216,240.695652173913
19,2005,31,216,281.324324324324
20,2005,31,216,317.931034482759
21,2005,31,216,329.382716049383
11,2006,31,216,217.770833333333
12,2006,31,216,88.3333333333333
13,2006,31,216,127.809090909091
14,2006,31,216,166.893333333333
15,2006,31,216,169.758064516129
16,2006,31,216,126.25
17,2006,31,216,187.75
18,2006,31,216,190.571428571429
19,2006,31,216,189.228571428571
20,2006,31,216,271.339285714286
21,2006,31,216,266.833333333333
11,2007,31,216,246.09756097561
12,2007,31,216,539
13,2007,31,216,250.015151515152
14,2007,31,216,190.277777777778
15,2007,31,216,234.785714285714
16,2007,31,216,188
17,2007,31,216,209.633333333333
18,2007,31,216,144.098591549296
19,2007,31,216,326.590909090909
20,2007,31,216,338.207547169811
21,2007,31,216,293.75
11,2009,31,216,195.405797101449
12,2009,31,216,485.5
13,2009,31,216,181.78431372549
14,2009,31,216,166.95652173913
15,2009,31,216,174.896551724138
16,2009,31,216,203.75
17,2009,31,216,161.057142857143
18,2009,31,216,119.976744186047
19,2009,31,216,145.744680851064
20,2009,31,216,168.260869565217
21,2009,31,216,196.612903225806
12,2010,31,216,486.666666666667
13,2010,31,216,416.666666666667
16,2010,31,216,250
17,2010,31,216,155.977777777778
18,2010,31,216,185.405797101449
19,2010,31,216,248.782608695652
20,2010,31,216,298.369565217391
21,2010,31,216,289.763888888889
11,2011,31,216,204.52380952381
12,2011,31,216,76.25
13,2011,31,216,489.821428571429
14,2011,31,216,174.411764705882
15,2011,31,216,274.642857142857
17,2011,31,216,194.590909090909
18,2011,31,216,179.3
19,2011,31,216,318
20,2011,31,216,185
11,2004,31,217,234.119402985075
12,2004,31,217,168.836363636364
13,2004,31,217,126.153024911032
14,2004,31,217,122.206948640483
15,2004,31,217,161.371428571429
16,2004,31,217,142.673076923077
17,2004,31,217,193.070175438596
18,2004,31,217,273.416666666667
19,2004,31,217,272.820895522388
20,2004,31,217,306.685393258427
21,2004,31,217,386.12676056338
11,2005,31,217,182.928571428571
12,2005,31,217,116.666666666667
13,2005,31,217,155.656804733728
14,2005,31,217,139.044817927171
15,2005,31,217,226.560975609756
16,2005,31,217,213.368421052632
17,2005,31,217,192.231578947368
18,2005,31,217,210.375
19,2005,31,217,262.7125
20,2005,31,217,374.020618556701
21,2005,31,217,367.792207792208
11,2006,31,217,278.305084745763
12,2006,31,217,444.375
13,2006,31,217,124.546391752577
14,2006,31,217,142.592592592593
15,2006,31,217,158.8
16,2006,31,217,131.5
17,2006,31,217,214.59375
18,2006,31,217,215.962962962963
19,2006,31,217,244.626865671642
20,2006,31,217,226.666666666667
21,2006,31,217,268.888888888889
11,2007,31,217,148.75
12,2007,31,217,382.272727272727
13,2007,31,217,218.918367346939
14,2007,31,217,602.857142857143
15,2007,31,217,200
17,2007,31,217,271.666666666667
18,2007,31,217,74.7551020408163
19,2007,31,217,197.111111111111
20,2007,31,217,276.923076923077
21,2007,31,217,264.285714285714
11,2008,31,217,334.735294117647
12,2008,31,217,151.666666666667
13,2008,31,217,292.017543859649
14,2008,31,217,242.666666666667
15,2008,31,217,318.28125
16,2008,31,217,311.764705882353
17,2008,31,217,216.925
18,2008,31,217,241.970588235294
19,2008,31,217,360.527272727273
20,2008,31,217,248.333333333333
21,2008,31,217,390.924528301887
11,2009,31,217,183.559322033898
12,2009,31,217,313.739130434783
13,2009,31,217,176.220779220779
14,2009,31,217,114.6875
15,2009,31,217,119.555555555556
16,2009,31,217,136.666666666667
17,2009,31,217,142.577777777778
18,2009,31,217,115.698113207547
19,2009,31,217,187.142857142857
20,2009,31,217,169.814814814815
21,2009,31,217,206.329787234043
12,2010,31,217,485.833333333333
13,2010,31,217,358.090909090909
14,2010,31,217,123.333333333333
15,2010,31,217,185
16,2010,31,217,125
17,2010,31,217,142.918367346939
18,2010,31,217,137.636363636364
19,2010,31,217,180.333333333333
20,2010,31,217,330.294117647059
21,2010,31,217,316.744680851064
11,2011,31,217,219.375
12,2011,31,217,130.833333333333
13,2011,31,217,285.558823529412
14,2011,31,217,181
15,2011,31,217,177.5
17,2011,31,217,281.592592592593
18,2011,31,217,183.454545454545
19,2011,31,217,335.363636363636
20,2011,31,217,353.411764705882
21,2011,31,217,329.891304347826
11,2004,31,218,173.2
12,2004,31,218,180.3125
13,2004,31,218,123.400473933649
14,2004,31,218,123.602189781022
15,2004,31,218,124.260869565217
16,2004,31,218,147.877551020408
17,2004,31,218,187.086956521739
18,2004,31,218,238.62
19,2004,31,218,267.686868686869
20,2004,31,218,341.761904761905
21,2004,31,218,338.364341085271
11,2005,31,218,193.789473684211
12,2005,31,218,120
13,2005,31,218,154.905660377358
14,2005,31,218,139.543046357616
15,2005,31,218,189.833333333333
16,2005,31,218,234.2
17,2005,31,218,192.8
18,2005,31,218,253.375
19,2005,31,218,276.859649122807
21,2005,31,218,291.5
11,2006,31,218,243.333333333333
12,2006,31,218,118.214285714286
13,2006,31,218,111.986301369863
14,2006,31,218,111.923076923077
15,2006,31,218,93.75
16,2006,31,218,194.411764705882
17,2006,31,218,170.909090909091
18,2006,31,218,105.88
19,2006,31,218,228.906976744186
20,2006,31,218,250
11,2008,31,218,244
12,2008,31,218,1164.25
13,2008,31,218,255.333333333333
14,2008,31,218,267.916666666667
15,2008,31,218,350.594594594595
17,2008,31,218,251.25
18,2008,31,218,366.730769230769
19,2008,31,218,305.142857142857
20,2008,31,218,359.291666666667
21,2008,31,218,388.024096385542
11,2009,31,218,171.666666666667
12,2009,31,218,556.428571428571
13,2009,31,218,228.28813559322
14,2009,31,218,113.804347826087
15,2009,31,218,154.8125
16,2009,31,218,194.625
17,2009,31,218,183.34
18,2009,31,218,124.513513513514
19,2009,31,218,174.20652173913
20,2009,31,218,218.222222222222
21,2009,31,218,208.093220338983
11,2010,31,218,112.5
12,2010,31,218,372.222222222222
13,2010,31,218,701
14,2010,31,218,146.666666666667
16,2010,31,218,312.117647058824
17,2010,31,218,187.873015873016
18,2010,31,218,144.54
19,2010,31,218,216.857142857143
20,2010,31,218,335.224489795918
21,2010,31,218,325.18115942029
11,2011,31,218,156.333333333333
12,2011,31,218,70
13,2011,31,218,246.25
14,2011,31,218,162.045454545455
15,2011,31,218,187.5
16,2011,31,218,135
17,2011,31,218,169.5
18,2011,31,218,202.333333333333
21,2011,31,218,297.173913043478
11,2007,32,218,235.3
12,2007,32,218,222.5
13,2007,32,218,191.311475409836
14,2007,32,218,134.771428571429
15,2007,32,218,253.473684210526
16,2007,32,218,321.052631578947
17,2007,32,218,204.041666666667
18,2007,32,218,170.362204724409
19,2007,32,218,301.222222222222
20,2007,32,218,352.115384615385
21,2007,32,218,333.3984375
11,2004,31,219,163.2
12,2004,31,219,176.895833333333
13,2004,31,219,149.770202020202
14,2004,31,219,124.095238095238
15,2004,31,219,187.848484848485
16,2004,31,219,138.872340425532
17,2004,31,219,216.133333333333
18,2004,31,219,246.64367816092
19,2004,31,219,271.9375
20,2004,31,219,348.260416666667
21,2004,31,219,371.538461538462
11,2005,31,219,225
12,2005,31,219,126.25
13,2005,31,219,145.478991596639
14,2005,31,219,128.707692307692
15,2005,31,219,201.041666666667
16,2005,31,219,199.388888888889
17,2005,31,219,173.764705882353
19,2005,31,219,249.032258064516
21,2005,31,219,342.125
11,2008,31,219,287.777777777778
12,2008,31,219,783.714285714286
13,2008,31,219,316.767857142857
14,2008,31,219,176.875
15,2008,31,219,262.291666666667
16,2008,31,219,405
17,2008,31,219,270.814432989691
18,2008,31,219,222.434782608696
19,2008,31,219,259.537037037037
20,2008,31,219,383.675675675676
21,2008,31,219,367.291139240506
11,2009,31,219,128.714285714286
12,2009,31,219,429.888888888889
13,2009,31,219,194.272727272727
14,2009,31,219,112.070707070707
15,2009,31,219,135.230769230769
16,2009,31,219,126.875
17,2009,31,219,188.222222222222
18,2009,31,219,134.432432432432
19,2009,31,219,118.083333333333
20,2009,31,219,187.5
21,2009,31,219,208.04347826087
11,2010,31,219,115
12,2010,31,219,340
13,2010,31,219,475
14,2010,31,219,133.75
17,2010,31,219,133.225806451613
18,2010,31,219,148
19,2010,31,219,179.333333333333
21,2010,31,219,303.764705882353
11,2011,31,219,177.5
12,2011,31,219,68.75
13,2011,31,219,241.333333333333
14,2011,31,219,91.25
15,2011,31,219,218.333333333333
16,2011,31,219,200
17,2011,31,219,327.34375
18,2011,31,219,271.724137931034
19,2011,31,219,366
11,2006,32,219,251.888888888889
12,2006,32,219,153.75
13,2006,32,219,131.637931034483
14,2006,32,219,117.253521126761
15,2006,32,219,204.6875
16,2006,32,219,151.944444444444
17,2006,32,219,195.152542372881
18,2006,32,219,216.921568627451
19,2006,32,219,263.272727272727
20,2006,32,219,297.588495575221
21,2006,32,219,288.238095238095
11,2007,32,219,198.4
12,2007,32,219,236
13,2007,32,219,218.224137931034
14,2007,32,219,146.590909090909
15,2007,32,219,191.315789473684
16,2007,32,219,218
17,2007,32,219,166.818181818182
18,2007,32,219,123.858974358974
19,2007,32,219,298.236363636364
20,2007,32,219,328.655913978495
21,2007,32,219,323.083333333333
11,2004,31,220,182.25
12,2004,31,220,199.897959183673
13,2004,31,220,148.821782178218
14,2004,31,220,120.14696485623
15,2004,31,220,240.842105263158
16,2004,31,220,180.403225806452
17,2004,31,220,195.981818181818
18,2004,31,220,250.275
19,2004,31,220,282.867132867133
20,2004,31,220,334.107142857143
21,2004,31,220,349.3
11,2008,31,220,258.333333333333
12,2008,31,220,456.064516129032
13,2008,31,220,281.214285714286
14,2008,31,220,250.227272727273
15,2008,31,220,255.714285714286
16,2008,31,220,198.333333333333
17,2008,31,220,231.691489361702
18,2008,31,220,118.125
19,2008,31,220,284.272727272727
20,2008,31,220,368.2
21,2008,31,220,390.75
11,2009,31,220,164.363636363636
12,2009,31,220,446.148148148148
13,2009,31,220,132.237288135593
14,2009,31,220,147.41935483871
15,2009,31,220,139.444444444444
16,2009,31,220,250
17,2009,31,220,172.85
18,2009,31,220,107.245614035088
19,2009,31,220,126.107142857143
20,2009,31,220,179.583333333333
21,2009,31,220,175.75
12,2010,31,220,222.5
13,2010,31,220,300
16,2010,31,220,193.75
17,2010,31,220,127.631578947368
18,2010,31,220,143.730769230769
19,2010,31,220,186
20,2010,31,220,183.333333333333
21,2010,31,220,326.416666666667
11,2005,32,220,270.175675675676
12,2005,32,220,393.470588235294
13,2005,32,220,178.914893617021
14,2005,32,220,148.593333333333
15,2005,32,220,194.95
16,2005,32,220,215.75
17,2005,32,220,182.041666666667
18,2005,32,220,241.339285714286
19,2005,32,220,297.659340659341
20,2005,32,220,339.285714285714
21,2005,32,220,350.153846153846
11,2006,32,220,334.846153846154
12,2006,32,220,196.769230769231
13,2006,32,220,170.053191489362
14,2006,32,220,108.870967741935
15,2006,32,220,162.382352941176
16,2006,32,220,119.5
17,2006,32,220,179.333333333333
18,2006,32,220,195.981651376147
19,2006,32,220,229.727272727273
20,2006,32,220,293.103448275862
21,2006,32,220,287.619047619048
11,2007,32,220,285.647058823529
12,2007,32,220,345
13,2007,32,220,187.547169811321
14,2007,32,220,250.60824742268
15,2007,32,220,195.352941176471
16,2007,32,220,161.642857142857
17,2007,32,220,169.157142857143
18,2007,32,220,118.075
19,2007,32,220,226.695652173913
20,2007,32,220,378.076923076923
21,2007,32,220,358.2
11,2011,32,220,262.071428571429
12,2011,32,220,142.777777777778
13,2011,32,220,240.434782608696
14,2011,32,220,147.758620689655
15,2011,32,220,159.090909090909
16,2011,32,220,352.333333333333
17,2011,32,220,256.555555555556
18,2011,32,220,228.046511627907
19,2011,32,220,335.333333333333
20,2011,32,220,265.081967213115
21,2011,32,220,287.828282828283
11,2004,31,221,110
12,2004,31,221,202.153846153846
13,2004,31,221,128.817073170732
14,2004,31,221,126.552845528455
15,2004,31,221,157.272727272727
16,2004,31,221,182.538461538462
17,2004,31,221,181.863636363636
18,2004,31,221,343.166666666667
19,2004,31,221,282.892857142857
20,2004,31,221,177.5
21,2004,31,221,432.727272727273
11,2008,31,221,299.6875
12,2008,31,221,772.454545454545
13,2008,31,221,291.911764705882
14,2008,31,221,366.547619047619
15,2008,31,221,115
16,2008,31,221,332.173913043478
17,2008,31,221,141.431818181818
18,2008,31,221,116.309523809524
19,2008,31,221,233.6
20,2008,31,221,346.037037037037
21,2008,31,221,386.108108108108
11,2009,31,221,147.5
12,2009,31,221,520
13,2009,31,221,152.027027027027
14,2009,31,221,115
15,2009,31,221,142.230769230769
16,2009,31,221,210
17,2009,31,221,174.066666666667
18,2009,31,221,104.625
19,2009,31,221,131.083333333333
21,2009,31,221,175.384615384615
11,2005,32,221,196.666666666667
12,2005,32,221,199.764705882353
13,2005,32,221,150.216666666667
14,2005,32,221,135.866972477064
15,2005,32,221,174.870967741935
16,2005,32,221,223.142857142857
17,2005,32,221,196
18,2005,32,221,297.542857142857
19,2005,32,221,288.847457627119
20,2005,32,221,367.52808988764
21,2005,32,221,377.106598984772
11,2006,32,221,209.916666666667
12,2006,32,221,280
13,2006,32,221,110
14,2006,32,221,96.3095238095238
15,2006,32,221,173.863636363636
16,2006,32,221,97
17,2006,32,221,144.4
18,2006,32,221,168.794117647059
19,2006,32,221,194.452380952381
20,2006,32,221,275.469565217391
21,2006,32,221,283.533333333333
11,2007,32,221,256.272727272727
12,2007,32,221,303.4375
13,2007,32,221,330.813953488372
14,2007,32,221,202.647058823529
15,2007,32,221,240.857142857143
16,2007,32,221,304.815789473684
17,2007,32,221,235.628205128205
18,2007,32,221,183.888157894737
19,2007,32,221,313.656565656566
20,2007,32,221,317.635135135135
21,2007,32,221,316.09022556391
12,2010,32,221,361.25
13,2010,32,221,263.727272727273
14,2010,32,221,130.9375
15,2010,32,221,281.555555555556
16,2010,32,221,308.071428571429
17,2010,32,221,223.323529411765
18,2010,32,221,196.526315789474
19,2010,32,221,254.061224489796
20,2010,32,221,290.821428571429
21,2010,32,221,312.701570680628
11,2011,32,221,292.058823529412
12,2011,32,221,103
13,2011,32,221,225
14,2011,32,221,286.574074074074
15,2011,32,221,220
17,2011,32,221,273.921568627451
18,2011,32,221,211.25
19,2011,32,221,315.378378378378
20,2011,32,221,278.076923076923
21,2011,32,221,329.259259259259
11,2008,31,222,435.166666666667
12,2008,31,222,908.909090909091
13,2008,31,222,287.078431372549
14,2008,31,222,167
15,2008,31,222,246
16,2008,31,222,185
17,2008,31,222,120.5
18,2008,31,222,156.212121212121
19,2008,31,222,384
11,2004,32,222,213.808219178082
12,2004,32,222,147.555555555556
13,2004,32,222,147.8125
14,2004,32,222,114.692556634304
15,2004,32,222,189.125
16,2004,32,222,187.350877192982
17,2004,32,222,257.25
18,2004,32,222,285.5
19,2004,32,222,303.205263157895
20,2004,32,222,333.717647058824
21,2004,32,222,356.962962962963
11,2005,32,222,186.212121212121
12,2005,32,222,263.571428571429
13,2005,32,222,191.445255474453
14,2005,32,222,162.654411764706
15,2005,32,222,207.647058823529
16,2005,32,222,155.727272727273
17,2005,32,222,199.076923076923
18,2005,32,222,294.48
19,2005,32,222,275.409836065574
20,2005,32,222,339.655172413793
21,2005,32,222,373.578947368421
11,2006,32,222,273.035714285714
12,2006,32,222,279
13,2006,32,222,113.685714285714
14,2006,32,222,124.564356435644
15,2006,32,222,132.575
16,2006,32,222,133.333333333333
17,2006,32,222,167.130434782609
18,2006,32,222,172.254901960784
19,2006,32,222,193.768421052632
20,2006,32,222,262.459016393443
21,2006,32,222,281.917808219178
11,2007,32,222,239.196428571429
12,2007,32,222,359.285714285714
13,2007,32,222,204.98275862069
14,2007,32,222,238.210526315789
15,2007,32,222,226.5
16,2007,32,222,160.185185185185
17,2007,32,222,238.094594594595
18,2007,32,222,131.765432098765
19,2007,32,222,256.886363636364
20,2007,32,222,291.5625
